legacy_id,name
1064,2016 - Grace Will Bring Me Home - V Roberts
1065,2016 - A Biblical Theology of Perseverence - D Carson
1066,"2016 - Evening Exposition - J Allcock, A Paine & D Lucas"
527,2015 - Morning Exposition - John 8 - C Ash
528,2015 - The Beauty and Blight of Human Life - B Ware
529,"2015 - Christ Incarnate, Crucified & Glorified - R Hunter, A Reid & V Roberts"
530,"2015 - Humanity and Church Life - J Wyatt, M Ovey & T Keller"
531,2014 - Removing the Veil - 2 Corin 3-4 - M Cain
532,"2014 - A Glorious God, Message & Future - W Taylor, J Stevens & R Coekin"
533,2014 - Preaching and the Glory of God - S Ferguson & V Roberts
534,2014 - The Practical Preacher - J Woodhouse
535,2013 - The True Grace of God- 1 Peter 1-3 - V Roberts
536,"2013 - Living among the Pagans - R Tice, D Strange, P Mallard & G Williams"
537,"2013 - Staying Pure, Clear & Passionate - M Denver"
538,"2013 - Ministry in a changing world - D Strange, T Chester, J Stevens, E Shaw, C Skrine, P Nichols & E Brooks"
1521,FIEC: Encouraging Videos for People in Ministry
2606,FIEC: Lessons for Leadership Transition
118,FIEC: Q & A
1522,FIEC: Growing as a Leader
2462,"FIEC: Spirit-Led, Relational Leadership"
2613,FIEC: Abuse in the Local Church
111,Global Anglican Future Conference - GAFCON
2695,GAFCON '23
2696,Plenary Sessions
2697,Panel Discussions
2698,Kigali Vibe
2699,Interviews
1857,GAFCON - Looking Ahead '19
1544,GAFCON '18
1545,Bible Readings: Luke
1546,Plenary Sessions
1547,"Statement, Interviews & Reactions"
1543,GAFCON '13
112,Highlights
113,"Talk, Interviews & Seminars"
1321,Go Chatter - Short Videos to Share
2811,Lego Bible Stories
2765,God's Big Picture - Bible Overview Course
1272,God's Big Picture - Bible Overview Course - English
2766,God's Big Picture - Bible Overview Course - Simplified Chinese
318,The Gospel Coalition - Questions Answered
2646,The Gospel Coalition - Good Faith Debates
2738,The Gospel Coalition - Q&A
2645,The Gospel Coalition - Topics
1913,Art
1909,The Bible
1903,Church Leadership
1902,Church Life
1910,Discipleship
1906,Jesus
1924,Jesus
1925,Mental Health
1926,The Nature of God
1927,The Nature of God
1919,Parenting
1914,Prayer
1907,Public Life
1911,Relationships
1904,Salvation
1905,Sin
1915,Teaching the Bible
1922,Why I Love Jesus
1920,Why You Should Believe in Jesus
1908,Work
1921,The World
2045,Holy Trinity Gateshead presents Virtual Family Church
2209,"Series '21: Romans 8, Lockdown, Easter, Isaiah"
2223,Romans 8: Salvation From Start to Finish
2255,Luke 16 & 18: Money and Giving
2251,God with Us in Difficult Times - Handling Lockdown Emotions
2268,Easter
2286,Isaiah: A Vision of Judgement and Hope
2247,One-offs
2048,"Series '20 - Covid '19: A Response, Easter, I Feel So..., Daniel, Acts, Christmas"
2054,Covid19: I Feel So...
2052,Easter
2050,Covid19: A Response
2071,Daniel: One Lord to Rule Them All
2163,Acts 1-5: The Last Days Start Here
2192,Christmas
2074,One-offs
962,Ideas that Changed The World
1371,Identity Course - Who Is God? Who Are We?
302,Introducing God - Evangelistic Course
301,Introductions
174,Main Course
84,Weekend Escape
215,Jesus and You - Bible Studies for Non-Booky People
581,With Lizzie Smallwood
207,Close Encounters - People Jesus helped in Luke & Mark
678,Introductions
626,Study 1: The Man Who Came Through The Roof - Luke 5: 17-26
628,Study 2: The Man Silenced by a Demon - Luke 11: 14-26
630,Study 3: The Sick Women and the Dying Girl - Mark 5: 21-43
632,Study 4: The Blind Beggar - Mark 10: 32-34 & 45-53
130,Tales of the Unexpected - Parables in Luke
679,Introductions
133,Study 1: The Rich Fool - Luke 12: 13-21
134,Study 2: The Runaway Son - Luke 15: 11-24
145,Study 3: The Stay-At-Home Son - Luke 15: 11-32
640,Study 4: The Pharisee and the Tax Collector - Luke 18: 9-14
266,The King and I - Parables about God's kingdom in Matthew
644,Introductions
646,Study 1: The Four Soils - Matthew 13: 1-23
664,Study 2: The Weeds and the Wheat - Matthew 13: 24-30
666,"Study 3: Seeds, Yeast, Treasure and a Peal - Matthew 13: 31-35 & 44-46"
668,Study 4: The Net - Matthew 13: 14-58
582,With Pete Woodcock
583,Close Encounters - People Jesus helped in Luke & Mark
680,Introductions
627,Study 1: The Man Who Came Through The Roof - Luke 5: 17-26
629,Study 2: The Man Silenced by a Demon - Luke 11: 14-26
631,Study 3: The Sick Women and the Dying Girl - Mark 5: 21-43
633,Study 4: The Blind Beggar - Mark 10: 32-34 & 45-53
584,Tales of the Unexpected - Parables in Luke
681,Introductions
637,Study 1: The Rich Fool - Luke 12: 13-21
638,Study 2: The Runaway Son- Luke 15: 11-24
639,Study 3: The Stay-At-Home Son - Luke 15: 11-32
641,Study 4: The Pharisee and the Tax Collector - Luke 18: 9-14
585,The King and I - Parables about God's kingdom in Matthew
645,Introductions
647,Study 1: The Four Soils - Matthew 13: 1-23
665,Study 2: The Weeds and the Wheat - Matthew 13: 24-30
667,"Study 3: Seeds, Yeast, Treasure and a Peal - Matthew 13: 31-35 & 44-46"
669,Study 4: The Net - Matthew 13: 14-58
305,The Jesmond Conference - Public Issues & Christianity
2481,The Jesmond Conference '22 - The True & Traditional Anglican
2258,"The Jesmond Conference '21: ""Good Disagreement""?"
1992,The Jesmond Conference '20: Christian Faith and the Public Square
1668,The Jesmond Conference '19: The Future of the Church of England
1436,The Jesmond Conference '18: Sexual Chaos - Causes and Counteraction
1270,The Jesmond Conference '17: Reformation in the Nation and Church
306,The Jesmond Conference '16: Christians & Education
212,The Jesmond Conference '15: British Values
472,"Jesmond Parish Church, Newcastle - Weekly Sermons"
2796,"Series '24: Exodus, Galatians"
2798,Exodus - Out of Egypt
2800,Galatians - True Freedom
2802,One-offs
2590,"Series '23 - Psalms, Romans 5-6, Luke 18-19, Isaiah, Nehemiah, Acts, Revelation 21-22, Proverbs, Colossians, Luke 7-9"
2591,Psalms - Christ in the Psalms
2592,Romans 5-6 - Sure?
2632,Giving Review '23
2634,Luke - Living Under The Cross
2648,Isaiah - Easter in Isaiah
2665,Nehemiah - Building For God
2663,Acts - To The End of the Earth
2704,Matthew 19:1-12 - Jesus on Men and Women
2706,Revelation 21-22 - All Things New
2736,Proverbs - Get Wise
2740,Psalms: Songs From The Heart
2743,Colossians: The Complete Christian
2744,Luke 7-9: Jesus by Luke
2623,One-offs
2428,"Series '22 - Deuteronomy, Genesis, Easter, John, Philippians, Jude, Psalms, Malachi"
2430,Deuteronomy: Ten Commandments
2432,Genesis: The Life of Abraham
2486,Easter '22
2497,John
2498,Philippians
2510,Relationships (The Good Life)
2511,Jude - Can We Live As We Please?
2541,Psalms 62-67: Songs from the Heart
2542,Malachi: Return to Me
2556,Matthew - God: Up Close and Personal
2573,2 Timothy: Gospel Driven
2589,Christmas '22
2470,One-offs
2206,"Series '21 - Romans, Genesis, Giving, Luke-Acts, Philippians, Joel, Question Time, Hebrews, Deuteronomy, 1 Thessalonians, Mark"
2222,Romans 8: Salvation From Start to Finish
2237,Genesis 1-4: Answers From Creation
2246,Giving Back to God
2266,Luke 24 - Acts 2: Easter to Pentecost
2267,Easter
2273,Philippians: Finding Joy
2292,Joel: The God Who Restores
2331,Question Time
2333,Hebrews 11: Live By Faith
2389,Deuteronomy: Wholehearted
2392,Psalm 58-61 - God Our Refuge
2402,1 Thessalonians - Gospel Growth
2405,Mark: Cross Road
2425,Christmas '21
2231,One-Offs
1943,"Series '20 - Exodus, Giving, Coronavirus, Easter, 1 Corinthians 15, Revelation, Mark 1-2, Colossians 1, Issues, Psalm 119, Matthew, Genesis, 2 Corinthians, Ephesians, Luke 21, Christmas"
1944,Exodus 15-34: Being God's People
1985,Giving for the Glory of God
2034,Coronavirus
2032,Easter
2030,1 Corinthians 15: The Mystery of Resurrection
2029,Revelation: The Things That Must Take Place
2067,Mark 1-2: Following the King
2069,Colossians 1: The Riches of Christ
2090,Issues for Christians Today
2088,Psalm 119: A Heart for God
2132,Matthew 6-7: Real Christianity
2140,Genesis 37-50: Joseph & the Amazing Sovereignty of God
2155,2 Corinthians 4-5: Ambassadors for Christ
2158,Ephesians 4-6: How to Be Church
2166,Autumn Special with Andy Bannister
2170,Medical Services
2178,Luke 21: Keeping the End in Sight
2189,Christmas
1987,One-offs
1632,"Series '19 - Exodus, Giving, Easter, 1 John, Matthew 5-6, Psalms, Discipleship, IDENTITY,"
1634,Exodus 1-15: The Great Rescue
1653,Giving for the Glory of God
1670,Easter
1755,1 John: The Word of Life
1838,Matthew 5-6: The Sermon on the Mount
1859,Psalms 54-57: Songs from the Heart
1885,Discipleship Masterclass
1887,IDENTITY: What's Yours?
1658,One-offs
1420,"Series '18 - 2 Samuel, 1 Kings, Joyful Giving, Easter, 1 Peter, Matthew 5, Psalms, Real Lives, Christianity,"
1601,"Real Lives, Real Hope Event"
1422,2 Samuel 22 - 1 Kings 2: A Man After God's Heart
1438,Joyful Giving
1462,Easter
1499,1 Peter: Standing Firm in a Hostile World
1541,Matthew 5: The Sermon on the Mount
1560,Psalms 49-53: Songs from the Heart
1451,One-offs
1603,Real Christianity
1227,"Series '17 - 2 Samuel, Provision, Easter, Love One Another, John, Psalms, Big Questions, Christian Life"
1240,2 Samuel 16-21: A Man after God's Heart
1263,God's Rich Provision
1280,Easter
1284,Love One Another
1325,John 16-17: Jesus Speaks
1363,Psalms 44-48: Songs from the Heart
1385,Big Questions Event
1392,The Christian Life
1229,One-offs
811,"Series '16 - 2 Samuel, 1 Timothy, John, Psalms, Godly Living"
1118,Godly Living
819,2 Samuel 9-12: A Man After God's Heart
815,The Gift of Generosity
818,Easter
814,1 Timothy: Fight the Good Fight
813,John 14-15: Jesus Speaks
812,Psalms 39-43: Songs from the Heart
820,One-offs
821,"Series '15 - 2 Samuel, Revelation, 2 Timothy, Psalms, Spirit-Filled Life"
822,2 Samuel 1-8: A Man After God's Heart
823,Treasures in Heaven (Giving)
826,Easter
824,Revelation 1-5: The Revelation of Jesus Christ
825,2 Timothy: Guard the Gospel
827,Psalms 34-38: Songs from the Heart
828,Spirit-Filled Life
829,One-offs
830,"Series '14 - 1 Samuel, Acts, James, Psalms, Christ-Centred Life"
831,1 Samuel 24-31: Looking on the Heart
832,Giving for Growth
833,Acts 25-28: To the Ends of the Earth
834,The End and the Beginning: Easter
835,James 3-5: Living Faith
836,Psalms 29-33: Songs from the Heart
837,Christ-Centred Life
838,One-offs
839,"Series '13 - 1 Samuel, Acts, James, Psalms, Believing & Belonging"
840,1 Samuel 17-23: Looking on the Heart
841,Attempt Great Things for God (Giving)
842,Easter
843,Acts 20-24: To the Ends of the Earth
844,James 1-3: Living Faith
845,Psalms 24-28: Songs from the Heart
846,Believing and Belonging
847,One-offs
848,"Series '12 - 1 Samuel, Acts, Philippians, Psalms, Following Christ"
849,1 Samuel 9-16: Looking on the Heart
850,Expect Great Things from God (Giving)
852,Easter
853,Acts 17-19: To the Ends of the Earth
854,Philippians 3-4: Surprised by Joy
855,Psalms 19-23: Songs from the Heart
856,Following Christ
851,One-offs
857,"Series '11 - 1 Samuel, Acts, Philippians, Psalms, Discipleship"
858,1 Samuel 1-8: Looking on the Heart
859,An Outpouring of God's Blessing (Giving)
860,Acts 14-16: To the Ends of the Earth
861,Luke 19-24: Easter - Eight Days that Changed the World
862,Philippians 1-2: Surprised by Joy
863,Psalms 14-18: Songs from the Heart
864,Discipleship
865,One-offs
866,"'Series '10 - Judges, Acts, Colossians, Psalms , Living Life to the Full"
867,Judges 10-21: Such a Great Salvation
868,The Grace of Giving
869,John 20-21: Easter - The Risen Jesus Appears
870,Acts 11-13: To the Ends of the Earth
871,Colossians 3-4: The Letter to the Colossians
872,Psalms 9-13: Songs from the Heart
873,Living Life to the Full
874,One-offs
875,"Series '09 - Judges, Acts, Colossians, Psalms, Big Questions"
876,Judges 1-9: Such a Great Salvation
877,Giving that Pleases God
878,Acts 8-10: To the Ends of the Earth
879,Matthew 27-28: Easter- the Resurrection of Jesus
880,Colossians 2: The Letter to the Colossians
881,Psalms 5-8: Songs from the Heart
882,The Big Questions
884,One-off
1615,Jesmond Partnership Church Conferences
1316,Men's Conferences
1819,Men's Conference '19 - Steadfast
1317,Men's Conference '17 - Contending for Truth
240,Men's Conference '15 - Graham Daniels on Evangelism
1538,Women's Conferences
1539,"Women's Conference '18 - Everyday Joy, for Everyday Life"
817,Women's Conference '16 - God's Love
1266,Student Conferences - A Weekend on...
1454,A Weekend on... Christianity: Is Yours the Real Thing?
1267,A Weekend on Singleness & Marriage in the Service of God
300,A Weekend on... the Cross: Romans 1-6
2181,20s & 30s Conferences
2183,20s & 30s Conference '20 - Look to the Cross
1167,John Wyatt Explores Death and Suffering
1876,UCCF: The Christian Unions
1877,Forum '19
1878,Short Evangelistic Videos
116,JPC Local
260,Katoomba Christian Convention
261,Oxygen 2014
262,Main Sessions
263,Breakout Sessions
886,KESWICK CONVENTION 15 July - 4 Aug '23
1298,"Keswick 9.30am,11.15am & 7.30pm daily"
890,Keswick Week 1
889,Keswick Week 2
888,Keswick Week 3
921,Keswick 2008-2023
2710,"Keswick '23 - 1 John, Colossians & Genesis"
2715,Sam Allberry - 1 John
2716,Mark Greene - What on Earth are we Humans Here for?
2717,Keswick Lectures - Topical Talks by Keynote Speakers
2718,Concerts
2719,John Wyatt - Running the Final Loop
2720,Evening Celebrations '23
2721,Jonathan Griffiths - Colossians 1-3
2723,Ivor Poobalan - Genesis 1-11
2725,Ros Clarke - Being
2480,"Keswick '22 - 2 Timothy, Matthew & Psalms"
2512,Alistair Begg - 2 Timothy
2527,Glynn Harrison - Pattern of Gratitude
2528,Girma Bishaw/Paul Mallard - The Grace of Gratitude Initiative
2529,J.John - Grateful Christ has Commissioned Me
2533,Jeremy McQuoid - Ephesians
2513,Evening Celebrations '22
2538,Martin Salter - Genesis
2520,Lectures
2337,"Keswick '21 - Philippians, Exodus & Hosea"
2342,Morning Prayer
2345,Keswick Lectures - Topical Talks by Keynote Speakers
2343,Andrew Ollerton - Bible Overview
2347,Rico Tice - Training the Local Church for Evangelism
2348,Rico Tice - Faithful Witness: Faithful Leaders
2377,Andy Robinson: Leadership and Weakness
2338,Paul Mallard - Philippians
2379,Pete Nicholas - Millenial Questions
2339,Tim Chester - Exodus
2340,Mark Meynell - Hosea
2346,Keswick Youth
2341,Evening Celebrations
2344,Concerts
2109,Keswick '20 - Virtually Keswick Convention
2097,Awesome Cutlery
2124,Count Everyone In
2091,Daily Prayers
2092,Morning Programmes
2113,Morning Bible Readings
2114,Seminars
2093,Keswick 4 Kids
2094,Keswick Youth
2096,Keswick Youth Evenings
2095,Evening Celebrations
2115,Evening Sermons
2116,Missionary Interviews
2098,Keswick Unconventional
1803,"Keswick '19 - Psalms, Song of Songs & Romans"
1804,John Risbridger - Psalms
1805,Vaughan Roberts - Song of Songs
1806,Ray Ortlund - Romans
1823,Keswick '19 Evening Celebrations
1824,Keswick Lectures - Topical Talks by Keynote Speakers
1523,"Keswick '18 - John, Micah & Acts"
1524,Christopher Ash - John
1525,Chris Wright - Micah
1526,David Cook - Acts
1590,Keswick '18 Evening Celebrations
1549,Keswick Lectures - Topical Talks by Keynote Speakers
1299,"Keswick '17 - Galatians, Psalms & Hebrews"
1300,Don Carson - Galatians
1301,Alistair Begg - Psalms
1302,Ivor Poobalan - Hebrews
1303,Keswick Lectures - Topical Talks by Keynote Speakers
1094,"Keswick '16 - Deuteronomy, Revelation & Isaiah"
1095,Simon Manchester - Deuteronomy
1096,Steve Brady - Revelation
1097,David Jackman - Isaiah
1098,Keswick Lectures - Topical Talks by Keynote Speakers
892,"Keswick '15 - Daniel, 2 Kings & Matthew"
929,John Risbridger - Daniel
930,Paul Mallard - 2 Kings
931,Liam Goligher - Matthew
932,Keswick Lectures - Topical Talks by Keynote Speakers
922,"Keswick '14 - Romans, Psalms & 'Really?'"
933,Vaughan Roberts - Romans
934,Jonathan Lamb - Psalms
935,Chris Sinkinson - 'Really?'
936,Keswick Lectures - Topical Talks by Keynote Speakers
923,"Keswick '13 - Isaiah, Genesis & Acts"
937,Charles Price - Isaiah
938,John Lennox - Genesis
939,Steve Gaukroger - Acts
940,Keswick Lectures - Topical Talks by Keynote Speakers
924,"Keswick '12 - John, Ephesians & 1 Thessalonians"
943,Simon Manchester - John
944,Steve Brady - Ephesians
945,Jeremy McQuoid - 1 Thessalonians
946,Keswick Lectures - Topical Talks by Keynote Speakers
925,"Keswick '11 - Jonah, 'Mission with God' & 2 Timothy"
947,Ajith Fernando - Jonah
948,Chris Wright - 'Mission with God'
949,Peter Maiden - 2 Timothy
926,"Keswick '10 - Revelation, Matthew & Romans"
950,Paul Mallard - Revelation
951,Don Carson - Matthew
952,Alistair Begg - Romans
927,"Keswick '09 - Proverbs, 1 Kings & James"
953,Vaughan Roberts - Proverbs
954,Dale Ralph Davis - 1 Kings
955,Jonathan Lamb - James
956,Keswick Lectures - Topical Talks by Keynote Speakers
928,"Keswick '08 - Colossians, 1 Thessaloninans & Isaiah"
958,"John Lennox, Peter Maiden & Oscar Muriu - 1 Thessalonians"
959,Charles Price - Colossians
960,Keswick Lectures - Topical Talks by Keynote Speakers
1144,David Cooke - Genesis
1147,Dave Fenton & Jonathan Lamb - Isaiah
957,Peter Maiden & Chris Sinkinson - The Sermon on the Mount
102,Charles Price - Isaiah
103,John Lennox - Genesis
104,Steve Gaukroger - Acts
22,Keswick Convention
2514,"Keswick '22 - 2 Timothy, Matthew & Psalms"
2530,Alistair Begg - 2 Timothy
2531,Glynn Harrison - Pattern of Gratitude
2532,Girma Bishaw/Paul Mallard - The Grace of Gratitude Initiative
2534,Jeremy McQuoid - Ephesians
2535,J.John - Grateful Christ has Commissioned Me
2516,Evening Celebrations '22
2517,Lectures
2539,Martin Salter - Genesis
2354,"Keswick '21 - Philippians, Exodus & Hosea"
2355,Morning Prayer
2357,Keswick Lectures - Topical Talks by Keynote Speakers
2358,Andrew Ollerton - Bible Overview
2359,Rico Tice - Training the Local Church for Evangelism
2360,Rico Tice - Faithful Witness: Faithful Leaders
2378,Andy Robinson: Leadership and Weakness
2380,Pete Nicholas - Millenial Questions
2361,Paul Mallard - Philippians
2362,Tim Chester - Exodus
2363,Mark Meynell - Hosea
2364,Keswick Youth
2366,Evening Celebrations
2367,Concerts
2099,Keswick '20 - Virtually Keswick Convention
2107,Awesome Cutlery
2125,Count Everyone In
2101,Daily Prayers
2102,Morning Programmes
2119,Morning Bible Readings
2120,Seminars
2103,Keswick 4 Kids
2105,Keswick Youth
2106,Keswick Youth Evenings
2104,Evening Celebrations
2121,Evening Sermons
2122,Missionary Interviews
2108,Keswick Unconventional
1814,"Keswick '19 - Psalms, Song of Songs & Romans"
1815,John Risbridger - Psalms
1816,Vaughan Roberts - Song of Songs
1817,Ray Ortlund - Romans
1825,Keswick '19 Evening Celebrations
1826,Keswick Lectures - Topical Talks by Keynote Speakers
1531,"Keswick '18 - John, Micah & Acts"
1532,Christopher Ash - John
1533,Chris Wright - Micah
1534,David Cook - Acts
1589,Keswick '18 Evening Celebrations
1550,Keswick Lectures - Topical Talks by Keynote Speakers
1311,"Keswick '17 - Galatians, Psalms & Hebrews"
1312,Don Carson - Galatians
1313,Alistair Begg - Psalms
1314,Ivor Poobalan - Hebrews
1315,Keswick Lectures - Topical Talks by Keynote Speakers
334,"Keswick '16 - Deuteronomy, Revelation & Isaiah"
963,Simon Manchester - Deuteronomy
964,Steve Brady - Revelation
965,David Jackman - Isaiah
966,Keswick Lectures - Topical Talks by Keynote Speakers
967,Promotional Material
241,"Keswick '15 - Daniel, 2 Kings & Matthew"
244,John Risbridger - Daniel
246,Paul Mallard - 2 Kings
254,Liam Goligher - Matthew
255,Keswick Lectures - Topical Talks by Keynote Speakers
245,Promotional Material
150,"Keswick '14 - Romans, Psalms & 'Really?'"
151,Vaughan Roberts - Romans
153,Jonathan Lamb - Psalms
154,Chris Sinkinson - 'Really?'
152,Keswick Lectures - Topical Talks by Keynote Speakers
101,"Keswick '13 - Isaiah, Genesis & Acts"
105,Keswick Lectures - Topical Talks by Keynote Speakers
77,"Keswick '12 - John, Ephesians & 1 Thessalonians"
80,Simon Manchester - John
81,Steve Brady - Ephesians
82,Jeremy McQuoid - 1 Thessalonians
106,Keswick Lectures - Topical Talks by Keynote Speakers
29,"Keswick '11 - Jonah, 'Mission with God' & 2 Timothy"
54,Ajith Fernando - Jonah
55,Chris Wright - 'Mission with God'
56,Peter Maiden - 2 Timothy
146,"Keswick '10 - Revelation, Matthew & Romans"
149,Paul Mallard - Revelation
147,Don Carson - Matthew
148,Alistair Begg - Romans
15,"Keswick '09 - Proverbs, 1 Kings & James"
144,Vaughan Roberts - Proverbs
291,Dale Ralph Davis - 1 Kings
292,Jonathan Lamb - James
89,Keswick Lectures - Topical Talks by Keynote Speakers
282,"Keswick '08 - Colossians, 1 Thessalonians & Isaiah"
1146,David Cooke - Genesis
1149,Dave Fenton & Jonathan Lamb - Isaiah
286,Peter Maiden & Chris Sinkinson - The Sermon on the Mount
289,"John Lennox, Peter Maiden & Oscar Muriu - 1 Thessalonians"
290,Charles Price - Colossians
304,Keswick Lectures - Topical Talks by Keynote Speakers
139,Lovewise Course
2449,Moore College
2452,Annual College Lectures
2450,Annual College Lectures '21
1901,Annual College Lectures '19
2568,Moore Q&A
2453,Shorts with Peter Orr
2454,Psalms
1760,Men Meeting the Challenge - Sydney Men's Conference
1761,MMC '19
2910,One-Offs
1278,Ministry Intensive from Sydney
1507,Nexus Conferences
1673,Nexus 2019: Evangelism: Let's Do it Better
1508,Nexus 2018: Every Member Ministry
1509,Nexus 2017: The Reformation We Need Today
1455,The Pastor's Heart - Discussions with Dominic Steele
2955,The Pastor's Heart 2026
2908,The Pastor's Heart 2025
2803,The Pastor's Heart 2024
2584,The Pastor's Heart 2023
2443,The Pastor's Heart 2022
2202,The Pastor's Heart 2021
1936,The Pastor's Heart 2020
1970,The Pastor's Heart 2019
1971,The Pastor's Heart 2018
1929,Paul Tripp Ministries - Family & Christian Life
2298,12 Leadership Principles
1930,14 Gospel Principles: That Can Radically Change Your Family
2294,Adoption
2187,Advent Stories
2607,Ask Paul Tripp
2415,"Come, Let Us Adore Him"
1934,Dangerous Calling
2456,Easter
1931,Food and the Glory of God
2042,Giving Life Changing Sermons
2043,Grace-Based Marriages
1933,Grace-Based Parenting
2297,Grace Liberates Your Life
2577,Hope and Help For Trouble
2040,I Hate Parenting
2041,Living Between
2300,Ministry Lifestyle Obstacles
2296,My Heart Cries Out
2295,Sex and Money
1932,Suffering
2038,The Gospel for Mums and Dads
2301,The Gospel In Your Neighbourhood
2299,The Gospel Is A Story
2285,Traps and Comforts During Suffering
1935,What Makes a Man
2039,War of Words
2879,Five Words That Change Families
1621,Persecuted Church
2791,Jan/Feb 24 Prayer News
1623,World Watch List - Previous Prayer News
2770,Nov/Dec 23 Prayer News
2741,Sept/Oct 23 Prayer News
2708,July/August 23 Prayer News
2679,May/June 23 Prayer News
2636,March/April 23 Prayer News
2609,Jan/Feb 23 Prayer News
2575,Nov/Dec 22 Prayer News
2566,Sept/Oct 22 Prayer News
2536,July/August 22 Prayer News
2506,May/June 22 Prayer News
2482,March/April 22 Prayer News
2426,Jan/Feb 22 Prayer News
2417,Nov/Dec 21 Prayer News
2395,Sept/Oct 21 Prayer News
2386,July/Aug 21 Prayer News
2288,May/Jun 21 Prayer News
2257,Jan/Feb 21 Prayer News
2160,Sept/Oct 20 Prayer News
2086,May/Jun 20 Prayer News
2019,Mar/Apr 20 Prayer News
1950,Jan/Feb 20 Prayer News
1888,Oct-Dec 19 Prayer News
1865,Aug/Sept 19 Prayer News
1830,June/July 19 Prayer News
1695,Apr/May 19 Prayer News
1656,Feb/Mar 19 Prayer News
1643,Dec 18 / Jan 19 Prayer News
1622,Oct/Nov 18 Prayer News
1624,Stories of Christian Persecution
1625,More Compelling Videos
21,Phillip Jensen's 'Ask Phillip' - Short Answers to Big Questions
186,Apologetics/Worldview
183,Christian Life - Life Issues
184,Christian Life - Spiritual Growth
86,Church and Church Practices
98,Interpreting Scripture
1091,Theology - God/Christ/Holy Spirit
1092,Theology - Salvation
209,The Physical and Spiritual
1093,Tricky Bible Passages
5,Phillip Jensen's Chat Room - Hot Issues
1186,Christianity in Politics & Culture
211,"Church, Denominations and Practises"
1185,Ethics & Other Religions
99,Marriage and Parenting
1184,Salvation and the Gospel
108,Life Issues and Spiritual Growth
294,Pray Round The World - 2 Minute Prayers
10,Public Christianity - Bitesized Apologetics
1082,Other Faiths
1081,Cultural Relevance/Impact
1084,Ethics
1086,Historical Evidence for the Faith
1085,Lives of Faith
1087,Science & Faith
1083,Society & Politics
1090,Evil & Suffering
270,Richard Coekin: Talks on The Lord's Prayer
1629,The Solas Centre for Public Christianity - Evangelistic Short Answers
1393,Speak Life Ministries - Evangelism with Glen Scrivener
1591,All You Need: Short Videos on the Reformation
1594,Divine Comedy: What's Funny About Easter?
2004,"Locking Down, Reaching out: Technical Advice for Online Church in Covid 19"
1593,Meet the Nativity: A Christmas Comedy
1620,On Earth as in Heaven: Christmas from Space
1678,That Dragon Death - The Hope of Easter
1394,The 3-2-1 Evangelistic Course
2707,The Way Back
1592,Thorny Questions: Short Answers to Tricky Questions
1395,Topical Spoken Word Poetry: Short Shareable Videos
2314,RESET: Exploring the Meaning Crisis
2315,Episodes
2316,Full Length Interviews
1999,Sacrifice at Easter
2773,Speak Life - Reactions
2790,Speak Life - 321 Series - Short Answers
2851,The Air We Breathe
508,Spring Wives Conference - Proc Trust
1707,"Spring Wives '19 - 1 & 2 Kings, Romans"
1515,"Spring Wives '18 - Psalms, Mark"
510,"Spring Wives '16 - Judges, Hebrews"
509,Spring Wives '15 - Psalms & More
213,"Spring Wives '14 - Proverbs, Luke"
2671,"St. David's Forestville, Sydney"
2683,"Series '23 - John, 1 Corinthians, Esther"
2673,John 1-7- That You May Believe
2682,1 Corinthians 1-7 - True Wisdom
2702,Christian Maturity
2729,Esther - For Such A Time As This
2751,Lamentations - Enduring Darkness
2763,Colossians - For God's Glory
2752,One-offs
2834,Series '24 - John
2835,John 8-16 - That You May Believe
2884,1 Samuel: A King to Lead Us
1605,"St Helen's Bishopsgate, London - Weekly Sermons"
2815,"Series '24: Matthew, Judges, Daniel, John, 1 Thessalonians,"
2816,Hell—From The Lips of Jesus
2824,Daniel: Your Kingdom Come
2828,Judges - Search for a Saviour
2831,John - Guaranteed satisfaction in a world of disappointment
2836,1 Thessalonians: God's Blueprint for authentic lide
2840,1 Thessalonians: Rooted and Standing
2849,Matthew - The King will return—ready or not?
2857,1 Timothy - God's House Rules
2862,Matthew: Truth to Power
2866,Luke: Who runs the world?
2874,Revelation: When your boss asks you to conquer the world
2878,Hebrews: Awesome worship every day
2880,Ruth: Kindness Changed the World
2889,"Matthew: Global problems, God’s solution"
2891,Luke: Behold Him Come
2893,Galatians: Gospel Freedom
2597,"Series '23: 1 Samuel, Matthew, Ezekiel, Philippians, Acts"
2619,1 Samuel: God's King Rising
2625,Matthew - A Beautiful Life
2641,Responses to the Living in Love and Faith Report
2652,Ezekiel: A Fresh Start
2692,Philippians: Passing The Baton On
2727,"Tough Questions, Life–Changing Answers"
2754,Acts: The Gospel Unchained
2620,One-offs
2435,"Series '22 - Matthew, 1 Corinthians, 1 John"
2437,Matthew: This Universe-The Final Chapter
2477,1 Corinthians: The World Is Not Enough
2558,Knowing God
2570,"1,2 & 3 John: The Real Thing"
2479,One-offs
1855,Psalms: Relating to God in Hard Times
1873,Genesis: Like God?
2211,"Series '21: To Dust You Shall Return, 2 Timothy, Christianity 101, Hebrews, Psalms, Luke"
2275,To Dust you Shall Return: What Hope for Humanity?
2239,2 Timothy: Gospel Courage
2326,Christianity 101
2325,"Hebrews 12: Eyes Fixed, Lives Changed"
2381,Psalms: Pilgrim Psalms
2398,Luke: Firm Foundations For the Confident Christian
